Title,Author,Main Genre,Sub Genre,Price,Rating
Harry Potter and the Chamber of Secrets,J.K. Rowling,Literature & Fiction,"Fantasy, Horror & Science Fiction",₹390.00,4.7
Fourth Wing: DISCOVER THE INSTANT SUNDAY TIMES AND NUMBER ONE GLOBAL BESTSELLING PHENOMENON!* (The Empyrean),Rebecca Yarros,Literature & Fiction,"Fantasy, Horror & Science Fiction",₹247.00,4.7
"Harry Potter and the Philosopher's Stone, Book 1",J.K. Rowling,Literature & Fiction,"Fantasy, Horror & Science Fiction",₹999.00,4.7
HARRY POTTER AND THE ORDER OF THE PHOENIX - 5,J.K. Rowling,Literature & Fiction,"Fantasy, Horror & Science Fiction",₹611.00,4.7
"Harry Potter and the Order of the Phoenix, Book 5",J.K. Rowling,Literature & Fiction,"Fantasy, Horror & Science Fiction","₹1,599.00",4.7
System Interference: A LitRPG Adventure (System Universe Book 5),SunriseCV,Literature & Fiction,"Fantasy, Horror & Science Fiction",₹449.00,4.7
Project Hail Mary,Andy Weir,Literature & Fiction,"Fantasy, Horror & Science Fiction","₹1,003.00",4.7
GITA ABHYAS : Bhagavad Gita In Practice - Inspirational book to change your life [English],Venkataramana Modi,Literature & Fiction,"Myths, Legends & Sagas",₹49.00,4.7
Mahagatha: 100 Tales from the Puranas,Satyarth Nayak,Literature & Fiction,"Myths, Legends & Sagas",₹406.25,4.7
Mahabharata Unravelled: Lesser-Known Facets of a Well-Known History,Ami Ganatra,Literature & Fiction,"Myths, Legends & Sagas",₹389.00,4.7
Hanuman Chalisa (Paperback),Shubha Vilas,Literature & Fiction,"Myths, Legends & Sagas",₹159.00,4.7
"The Upside-Down King: Unusual Tales about Rama and Krishna [Paperback] Murty, Sudha",Sudha Murty,Literature & Fiction,"Myths, Legends & Sagas",₹162.00,4.7
"Valmiki Ramayana, The (Box Set)",Debroy Bibek,Literature & Fiction,"Myths, Legends & Sagas","₹1,169.00",4.7
Mahabharta vol 3,Anant Pai,Literature & Fiction,"Myths, Legends & Sagas","₹2,557.00",4.7
NAMAHA - Stories From The Land Of Gods And Goddesses by Abhishek Singh – Illustrated Short Stories from Indian Mythology with Stunning Shiva Artwork | Inspired by Ancient Wisdom Literature of India | Hardcover Collectible Edition with Special Print | 8.5in. x 11in.,Abhishek Singh,Literature & Fiction,"Myths, Legends & Sagas",₹899.00,4.7
Shiva Purana Vol. 1,Bibek Debroy,Literature & Fiction,"Myths, Legends & Sagas",₹559.00,4.7
"Rashmirathi (Jnanpith Award Winner, 1972) - Hindi",Ramdhari Singh Dinkar,Literature & Fiction,Poetry,₹141.00,4.7
Sunderkand (Hindi),Goswami Tulsidas,Literature & Fiction,Poetry,₹99.00,4.7
Ishwar Aur Bazar,Yatish Kumar ,Literature & Fiction,Poetry,₹165.00,4.7
Kaisa Kutta Hai । कैसा कुत्ता है,Rahgir,Literature & Fiction,Poetry,₹130.00,4.7
Mahabharta vol 3,Anant Pai,Literature & Fiction,Poetry,"₹2,557.00",4.7
The Checkmate (Political Romance Trilogy Book 3),Madhuri Tamse,Literature & Fiction,Short Stories,₹249.00,4.7
The Good Girl's Guide to Murder: Book 1 (A Good Girl?s Guide to Murder) (A Good Girl?s Guide to Murder),Holly Jackson,Literature & Fiction,Classic Fiction,₹334.00,4.6
ANIMAL FARM,George Orwell,Literature & Fiction,Classic Fiction,₹85.00,4.6
Crime and Punishment ( Unabridged Classics),Fyodor Dostoevsky,Literature & Fiction,Classic Fiction,₹208.00,4.6
And Then There Were None: The World’s Favourite Agatha Christie Book: The World’s Favourite Agatha Christie Book,Agatha Christie,Literature & Fiction,Classic Fiction,₹275.00,4.6
The Banished Prince (The Prince Series Book 1),Sundari Venkatraman,Literature & Fiction,Classic Fiction,₹250.00,4.6
THE BIRD WITH GOLDEN WINGS,Sudha Murty,Literature & Fiction,Classic Fiction,₹139.00,4.6
Mythos,Stephen Fry,Literature & Fiction,Classic Fiction,₹957.00,4.6
PREMALEKHANAM,VAIKOM MUHAMMAD BASHEER,Literature & Fiction,Classic Fiction,₹80.00,4.6
STRANGER,Albert Camus,Literature & Fiction,Classic Fiction,₹337.00,4.6
Power Vs Force : The Hidden Determinants,David R. Hawkins,Literature & Fiction,Classic Fiction,₹348.16,4.6
The Hidden Hindu Book 2,Akshat Gupta,Literature & Fiction,"Crime, Thriller & Mystery",₹220.00,4.6
And Then There Were None: The World’s Favourite Agatha Christie Book: The World’s Favourite Agatha Christie Book,Agatha Christie,Literature & Fiction,"Crime, Thriller & Mystery",₹275.00,4.6
A Good Girl's Guide to Murder (Box Set of 3 Books),Holly Jackson,Literature & Fiction,"Crime, Thriller & Mystery",₹945.00,4.6
"The Hidden Hindu Book 3 ""द हिडन हिंदू-3"" - अक्षत गुप्ता 3rd Book of Hidden Hindu Triology (Hindi Version) - Akshat Gupta",Akshat Gupta,Literature & Fiction,"Crime, Thriller & Mystery",₹174.00,4.6
Life's Amazing Secrets: How to Find Balance and Purpose in Your Life,Gaur Gopal Das,Literature & Fiction,Essays,"₹1,005.00",4.6
Discovery of India,Jawaharlal Nehru,Literature & Fiction,Essays,₹703.00,4.6
WE SHOULD ALL BE FEMINISTS,Chimamanda Ngozi Adichie,Literature & Fiction,Essays,₹206.00,4.6
Inner Engineering: A Yogi’s Guide to Joy,Sadhguru,Literature & Fiction,Essays,₹177.80,4.6
Sanskriti Ke Char Adhyaya,Ramdhari Singh Dinkar,Literature & Fiction,Essays,₹345.00,4.6
Half-Lion: How P.V. Narasimha Rao Transformed India,Vinay Sitapati,Literature & Fiction,Essays,₹879.00,4.6
Not without My Daughter,William Morris Agency,Literature & Fiction,Essays,₹227.00,4.6
Life’s Amazing Secrets: How to Find Balance and Purpose in Your Life,Gaur Gopal Das,Literature & Fiction,Essays,₹140.60,4.6
Wise & Otherwise,Sudha Murthy,Literature & Fiction,Essays,₹148.40,4.6
AZADI,Arundhati Roy,Literature & Fiction,Essays,₹324.00,4.6
Letter to the Father/Brief an den Vater: Bilingual Edition (The Schocken Kafka Library),Franz Kafka,Literature & Fiction,Essays,₹675.91,4.6
The Hidden Hindu Book 2,Akshat Gupta,Literature & Fiction,"Fantasy, Horror & Science Fiction",₹220.00,4.6
Harry Potter Box Set: The Complete Collection (Children’s Paperback),J.K. Rowling,Literature & Fiction,"Fantasy, Horror & Science Fiction","₹2,785.00",4.6
"The Immortals of Meluha (Shiva Trilogy Book 1) (Shiva, 1)",Amish Tripathi,Literature & Fiction,"Fantasy, Horror & Science Fiction",₹287.00,4.6
The Song of Achilles,Madeline Miller,Literature & Fiction,"Fantasy, Horror & Science Fiction",₹390.00,4.6
"The Hidden Hindu Book 2 ""द हिडन हिंदू-2"" - अक्षत गुप्ता (Hindi Version of Hidden Hindu 2) - Akshat Gupta",Akshat Gupta,Literature & Fiction,"Fantasy, Horror & Science Fiction",₹174.00,4.6
"Iron Flame: THE NUMBER ONE BESTSELLING SEQUEL TO THE GLOBAL PHENOMENON, FOURTH WING* (The Empyrean)",Rebecca Yarros,Literature & Fiction,"Fantasy, Horror & Science Fiction",₹255.55,4.6
"The Secret Of The Nagas (Shiva Trilogy Book 2) (The Shiva Trilogy, 2)",Amish Tripathi,Literature & Fiction,"Fantasy, Horror & Science Fiction",₹271.00,4.6
The Immortals of Meluha,Amish Tripathi,Literature & Fiction,"Fantasy, Horror & Science Fiction",₹210.00,4.6
The Secret of the Nagas,Amish Tripathi,Literature & Fiction,"Fantasy, Horror & Science Fiction",₹135.00,4.6
Crowns of Ice (Fae of Snow & Ice Book 4),Krista Street,Literature & Fiction,"Fantasy, Horror & Science Fiction",₹499.00,4.6
A Man Called Ove,Fredrik Backman,Literature & Fiction,Humour,₹222.00,4.6
The Illustrated Stories of Akbar and Birbal: Classic Tales From India,Wonder House Books,Literature & Fiction,Humour,₹179.00,4.6
101 Witty Stories of Akbar and Birbal - Collection of Humorous Stories For Kids,Wonder House Books,Literature & Fiction,Humour,₹398.00,4.6
The Ant and the Grasshopper - Illustrated Moral Story for Children (Classic Tales from India),Wonder House Books,Literature & Fiction,Humour,₹66.00,4.6
BUTTERFINGERS: TINKLE TALL TALES,Rajani Thindiath,Literature & Fiction,Humour,₹98.70,4.6
Tom Gates 2: Excellent Excuses (And Other Good Stuff) (Tom Gates series),Liz Pichon,Literature & Fiction,Humour,₹277.40,4.6
BORN A CRIME: STORIES FROM A SOUTH AFRICAN CHILDHOOD,Trevor Noah,Literature & Fiction,Humour,₹324.00,4.6
Essentials of Community Medicine Practicals,DK Mahabalaraju,Medicine & Health Sciences,Administration & Policy,₹799.00,5.0
ENT OSCEs: A guide to your first ENT job and passing the MRCS (ENT) OSCE,"Livy Kullar, Peter | Manjaly, Joseph | Kenyon",Medicine & Health Sciences,Administration & Policy,"₹3,399.00",5.0
Design for Critical Care: An Evidence-Based Approach,D. Kirk Hamilton,Medicine & Health Sciences,Administration & Policy,"₹10,920.00",5.0
Being a Doctor: The Art of Medicine,"MD Goldstein Faao Facs, Joel H",Medicine & Health Sciences,Administration & Policy,₹853.00,5.0
Physiotherapy in General Medical and Surgical Conditions,MEGHA SANDEEP SHETH,Medicine & Health Sciences,Nursing,₹838.00,5.0
"LC Gupta's Manual of First Aid: Management of General Injuries, Sports Injuries and Common Ailments",Jitika Royal,Medicine & Health Sciences,Nursing,₹490.00,5.0
"M.D.S Examination Questions Paper wise & Tips to attempt Questions : Dr. N.T.R University of Health sciences, KUHS, Tamil Nadu Dr. MGR Medical university.",Dr. Sweety Gupta,Medicine & Health Sciences,Reference,₹388.00,5.0
ROAMS review of all medical subjects VOL-1 18th edition,Dr. VD Agrawal,Medicine & Health Sciences,Reference,₹983.92,5.0
Master Your Tense : Grammar Workbook,Subhash Shyam Saharsh,Medicine & Health Sciences,Research,₹485.00,5.0
Essentials Of Research Methodology & Dissertation Writing ((Fogsi),Yelikar,Medicine & Health Sciences,Research,"₹1,001.00",5.0
Morphometric Tools for Landmark Data: Geometry and Biology,Fred L. Bookstein,Medicine & Health Sciences,Research,"₹5,349.00",5.0
COMPUTATIONAL GENETICS AND GENOMICS: TOOLS FOR UNDERSTANDING DISEASE,PELTZ G.,Medicine & Health Sciences,Research,₹266.00,5.0
"Research Methodology for Health Professionals: Including Proposal, Thesis & Article Writing, Research Funding and Plagiarism",RC Goyal,Medicine & Health Sciences,Research,₹731.00,5.0
Pearson Complete Companion for GPAT and other Pharmacy Exams Including NIPER JEE Special Module - For 2024 Examinations,Umang Shah,Medicine & Health Sciences,Test Preparation & Review,₹729.00,5.0
Quick Revision Booklet For ALL PHARMACIST EXAM with Previous year Questions & Answers,Ravi Chaudhary,Medicine & Health Sciences,Test Preparation & Review,₹190.00,5.0
MCRAES ORTHOPAEDIC TRAUMA AND EMERGENCY FRACTURE MANAGEMENT WITH ACCESS CODE 4ED (PB 2023),Timothy O White BMedSci  MBChB  FRCSEd (Tr & Orth)  MD,Medicine & Health Sciences,Test Preparation & Review,"₹4,438.00",5.0
Private and Controversial: When Public Health and Privacy Meet in India,Smriti Parsheera,Medicine & Health Sciences,Administration & Policy,₹464.34,4.9
The Wuhan Cover-Up: And the Terrifying Bioweapons Arms Race (Children’s Health Defense),Robert F. Kennedy Jr.,Medicine & Health Sciences,Research,"₹2,514.00",4.9
Vax-Unvax: Let the Science Speak (Children's Health Defense),Brian Hooker,Medicine & Health Sciences,Research,"₹1,881.00",4.9
Textbook of Otorhinolaryngology - Head and Neck Surgery: A Competency-Based Approach for Undergraduates,Suresh Pillai,Medicine & Health Sciences,Test Preparation & Review,"₹1,348.00",4.9
Community Medicine Buster,Gautam Sarker,Medicine & Health Sciences,Administration & Policy,₹986.00,4.8
Health Care Operations Management: A Systems Perspective,James R. Langabeer II,Medicine & Health Sciences,Administration & Policy,"₹5,037.00",4.8
Textbook of Neonatal Resuscitation (Nrp),Gary M Weiner,Medicine & Health Sciences,Nursing,₹705.00,4.8
Textbook of Midwifery & Gynecological Nursing for B.Sc. Nursing Students (As Per INC Syllabus),Preeti Agarwal & Vinod Gupta,Medicine & Health Sciences,Nursing,₹540.00,4.8
"Sparkson's Illustrated Guide to ECG Interpretation, 2nd Edition",Jorge Muniz,Medicine & Health Sciences,Reference,"₹4,830.00",4.8
2023 Nelson's Pediatric Antimicrobial Therapy,John S. Bradley,Medicine & Health Sciences,Reference,"₹1,395.00",4.8
"MEDICAL STATISTICS - A TEXTBOOK FOR THE HEALTH SCIENCES, FIFTH EDITION",Stephen J. Walters,Medicine & Health Sciences,Research,"₹4,027.00",4.8
"An Entrance Guide on Research Methodology & Medical Statistics (Specially designed for Ayurveda and other PhD Entrance, Lectureship & also useful for UPSC/PCS/M.O and AIAPGET entrance examninations)",Dr Shraddha Joshi,Medicine & Health Sciences,Research,₹289.00,4.8
The Vaccine Crime Report : Must Read Before You Decide to Vaccinate Your Child,Dr. Kamalpreet Singh,Medicine & Health Sciences,Research,₹262.00,4.8
Oxford Handbook of Medical Statistics (Oxford Medical Handbooks),Janet L. Peacock,Medicine & Health Sciences,Research,"₹1,850.00",4.8
Textbook of Neonatal Resuscitation (Nrp),Gary M Weiner,Medicine & Health Sciences,Test Preparation & Review,₹705.00,4.8
Companion for Final MBBS,Capt Basavaraj AP,Medicine & Health Sciences,Test Preparation & Review,₹319.00,4.8
Solved Question Papers for BAMS Second Year,Sharma,Medicine & Health Sciences,Test Preparation & Review,₹416.00,4.8
EXAM PREPARATORY MANUAL OF FORENSIC MEDICINE AND TOXICOLOGY QUESTIONS AND ANSWERS (PB 2021),Biswas G.,Medicine & Health Sciences,Test Preparation & Review,₹361.00,4.8
Pulse to Planet: The Long Lifeline of Human Health,K. Srinath Reddy,Medicine & Health Sciences,Administration & Policy,₹389.00,4.7
IAPSM’s Textbook of Community Medicine As Per The Competency-based Medical Education Curriculum (NMC),AM Kadri,Medicine & Health Sciences,Administration & Policy,"₹1,415.00",4.7
The Strategic Management of Health Care Organizations,Peter M. Ginter,Medicine & Health Sciences,Administration & Policy,"₹6,883.00",4.7
"And the Band Played On: Politics, People, and the AIDS Epidemic",Randy Shilts,Medicine & Health Sciences,Administration & Policy,"₹1,247.00",4.7
The Collected Works of Atul Gawande : The Checklist Manifesto + Better + Being Mortal + Complications,GAWANDE ATUL,Medicine & Health Sciences,Administration & Policy,₹837.69,4.7
The Power of Women: A Doctor's Journey of Hope and Healing,Denis Mukwege,Medicine & Health Sciences,Administration & Policy,₹200.00,4.7
Dr. Cuterus : Everything Nobody Tells You About Your Body,Dr Tanaya Narendra,Medicine & Health Sciences,Nursing,₹198.00,4.7
"Textbook of Pharmacology, Pathology & Genetics for Nurses-II",Suresh Sharma,Medicine & Health Sciences,Nursing,₹709.00,4.7
COMPLETE FIRST-AID,DR. RAJESH DIXIT,Medicine & Health Sciences,Nursing,₹120.00,4.7
Target High MSc Entrance ( PB- 2023),Muthuvenkatachalam Srinivasan,Medicine & Health Sciences,Nursing,"₹1,189.00",4.7
"Medical Terminology For Dummies, 3rd Edition",Beverley Henderson,Medicine & Health Sciences,Reference,"₹1,679.00",4.7
"Kumar & Clark's Cases in Clinical Medicine, 4e",Parveen Kumar,Medicine & Health Sciences,Reference,"₹1,707.00",4.7
JOHNSON'S MOTHER AND BABY,Tracey Godridge,Medicine & Health Sciences,Reference,"₹2,300.00",4.7
Snell's Clinical Neuroanatomy South Asian Edition,Kumar Satish Ravi,Medicine & Health Sciences,Reference,"₹1,794.00",4.7
DIGITAL HEALTH: Truly Transformational,Rajendra Pratap Gupta,Medicine & Health Sciences,Reference,"₹2,079.00",4.7
Basics in Nursing Research and Biostatistics,Sreevani Rentala,Medicine & Health Sciences,Research,₹746.00,4.7
Gordis Epidemiology -6E,David D Celentano ScD  MHS,Medicine & Health Sciences,Research,"₹4,587.00",4.7
"Corona, False Alarm?: Facts and Figures",Karina Reiss Ph.D.,Medicine & Health Sciences,Research,₹152.00,4.7
Saunders Q & A Review for the NCLEX-RN® Examination,Linda Anne Silvestri,Medicine & Health Sciences,Test Preparation & Review,"₹4,074.00",4.7
Campbell-Walsh Urology 12th Edition Review,Alan W. Partin MD  PhD,Medicine & Health Sciences,Test Preparation & Review,"₹5,395.00",4.7
BRENNER & RECTOR'S THE KIDNEY 02 VOL SET,Alan S. L. Yu MD,Medicine & Health Sciences,Test Preparation & Review,"₹29,280.00",4.7
"The Glucose Goddess Method: Your four-week guide to cutting cravings, getting your energy back, and feeling amazing. With 100+ super easy recipes",Jessie Inchauspé,Medicine & Health Sciences,Administration & Policy,"₹1,912.00",4.6
"Unnatural Causes: 'An absolutely brilliant book. I really recommend it, I don't often say that' Jeremy Vine, BBC Radio 2 [Paperback] Shepherd, Richard",Dr Richard Shepherd,Medicine & Health Sciences,Administration & Policy,₹883.00,4.6
