Title,Author,Main Genre,Sub Genre,Price,Rating
A Plain and Perfect Love (Amish Healer Series),Mary Lantz,Romance,Amish,₹82.00,4.5
Amish Harvest Time: Amish Romance (The Amish Bonnet Sisters Book 38),Samantha Price,Romance,Amish,₹414.00,4.6
For Time & Eternity (Sister Wife Book 1),Allison Pittman,Romance,Amish,₹490.64,4.1
Smugglers in Amish Country,Debby Giusti,Romance,Amish,₹273.92,4.7
Amish Farm Mayhem: Amish Romance (The Amish Bonnet Sisters Book 26),Samantha  Price,Romance,Amish,₹409.00,4.7
Hunters Ridge Series: Amish Romantic Suspense (The Complete 8-Book Boxed Set),Alison Stone,Romance,Amish,₹99.00,4.5
The Christmas Guest,Mary Lantz,Romance,Amish,₹83.00,4.5
The Amish Dairy Man,Brenda Maxfield,Romance,Amish,₹74.00,4.5
Amish Neighbors: Amish Romance (The Amish Bonnet Sisters Book 33),Samantha  Price,Romance,Amish,₹409.00,4.6
Her Amish Farm: Amish Romance (The Amish Bonnet Sisters Book 18),Samantha  Price,Romance,Amish,₹409.00,4.5
A Heart of Hope: Amish Romance (The Amish Bonnet Sisters Book 24),Samantha  Price,Romance,Amish,₹409.00,4.6
Love and Cherish: Amish Romance (The Amish Bonnet Sisters Book 32),Samantha  Price,Romance,Amish,₹409.00,4.6
வெண்பனியில் கரைந்த தீந்தணல் (Tamil Edition),அனு  ஜெய் ,Romance,Clean & Wholesome,₹449.00,3.5
பிரியசகியே! எனை பிரியாதிரு சகியே! (Tamil Edition),SANAGEETH  NOVELS,Romance,Clean & Wholesome,₹400.00,4.4
பூந்தென்றலாய் உன் நேசம்: Poonthendralai un nesam (Tamil Edition),Renuga Muthukumar,Romance,Clean & Wholesome,₹200.00,5.0
From GoodBye To Forever: A Second Chance Love Story,Nivedita Vedurla,Romance,Clean & Wholesome,₹114.00,4.4
Heir's Contract Bride: A Sweet and Clean Contract Marriage Romance with a Happily Ever After (Dream Come True : Heart warming Happily Everafters Book 3),Isa Aroop,Romance,Clean & Wholesome,₹129.00,4.6
சூடித் தந்த சுடர்க்கொடியே!: sudi thantha sudar kodiye! (Tamil Edition),திவ்யசோபனா Divyashobana,Romance,Clean & Wholesome,₹450.00,4.3
நந்தினி (Tamil Edition),Ramani Chandran,Romance,Clean & Wholesome,₹280.00,3.9
Dazzled Bride: Shattered and United by love,Farhaana  Tahseen,Romance,Clean & Wholesome,₹100.00,4.0
இதழ் பேசும் மௌனங்கள் (Tamil Edition),நிலா பிரகாஷ் ,Romance,Clean & Wholesome,₹250.00,4.3
Never Ever Getting Back Together: A laugh-out-loud romantic comedy from Phoebe MacLeod,Phoebe MacLeod,Romance,Clean & Wholesome,₹109.74,4.2
விலகாதே பனித்துளியே! இப்படிக்கு பகலவன் (Tamil Edition),SANAGEETH NOVELS,Romance,Clean & Wholesome,₹400.00,4.4
வானவில் நதியாக! (Vaanavil Nadhiyaaga!) (Tamil Edition),PREMALATHA BALASUBRAMANIAM,Romance,Clean & Wholesome,₹399.00,4.5
Royal Valentine (The Improbable Meet-Cute collection),Sariah Wilson,Romance,Clean & Wholesome,₹69.00,3.5
"Mr Right Next Door: A completely hilarious, heartwarming romantic comedy from Rachel Dove",Rachel Dove,Romance,Clean & Wholesome,₹86.30,4.2
Stuck With You: A BRAND NEW friends-to-lovers romantic comedy from Aimee Brown,Aimee Brown,Romance,Clean & Wholesome,₹154.46,4.2
அனிச்சம் தீண்டிய அரிமா அவன் (Tamil Edition),SANAGEETH NOVELS,Romance,Clean & Wholesome,₹400.00,4.3
CEO's Unexpected Love: A sweet office romance with a guaranteed HEA (Dream Come True : Heart warming Happily Everafters Book 4),Isa  Aroop,Romance,Clean & Wholesome,₹129.00,4.2
Concealed Affections (A Secret Love Romance): How love finds its way to reach you.,Jaya Sri Naga Jyothi P,Romance,Clean & Wholesome,₹169.00,4.2
நிதனிபிரபுவின் உயிரைத் திருடும் அழகியே! : NithaniPrabu's Uyirai Thirudum Azhagiye! (Tamil Edition),Nithani Prabu,Romance,Clean & Wholesome,₹415.00,4.5
I can't help: falling in love with you,Shazia  Akhter,Romance,Clean & Wholesome,₹199.00,4.5
The Golden Goal: A Sweet Rivals to Lovers Hockey RomCom (More Than a Game Book 1),Annah Conwell,Romance,Clean & Wholesome,₹414.00,4.2
வாடிய மலர் மீண்டும் மலருதே (Tamil Edition),Nivi Ammu,Romance,Clean & Wholesome,₹101.00,4.6
Divine Rivals: The stunning YA romance fantasy Sunday Times number 1 bestseller: Book 1 (Letters of Enchantment),Rebecca Ross,Romance,Clean & Wholesome,₹503.00,4.4
விடியலைத் தேடும் பூபாளம் (Tamil Edition),Ramani Chandran,Romance,Clean & Wholesome,₹300.00,4.1
முரடனை மயக்கிய முயல்குட்டி (Tamil Edition),Thanimai Kadhali Novels,Romance,Clean & Wholesome,₹449.00,4.3
Secret Desires (Desire Duology Book 1),AashiIrf,Romance,Clean & Wholesome,₹250.00,4.4
Themmangu poonthamizhe: தெம்மாங்கு பூந்தமிழே (Tamil Edition),S M Eshwari S M ஈஸ்வரி,Romance,Clean & Wholesome,₹410.00,4.2
பாரிசில் நம்ம பார்வதி (Tamil Edition),Anusuya  Rajesh ,Romance,Clean & Wholesome,₹299.00,4.2
The House in the Cerulean Sea: TikTok made me buy it!,Travis Klune,Romance,Clean & Wholesome,₹368.00,4.6
"WHEN IN ROME: The charming new rom-com from the author of the TikTok sensation, THE CHEAT SHEET!",Sarah Adams,Romance,Clean & Wholesome,₹435.00,4.2
Seven Months (Unfrozen Four Book 3),Joelina Falk,Romance,Clean & Wholesome,₹447.00,4.3
The Spanish Love Deception: TikTok made me buy it! The Goodreads Choice Awards Debut of the Year,Elena Armas,Romance,Clean & Wholesome,₹242.25,4.2
Leap of Faith (The Virtues Book 1),Elizabeth Johns,Romance,Clean & Wholesome,₹415.00,4.4
Priyangal Puthithu: பிரியங்கள் புதிது (மித்ரவிலாசம் Book 4) (Tamil Edition),Devi Manogaran,Romance,Clean & Wholesome,₹299.00,4.3
ME BEFORE YOU,Jojo Moyes,Romance,Clean & Wholesome,₹340.00,4.5
Ruthless Vows: Book 2 (Letters of Enchantment),Rebecca Ross,Romance,Clean & Wholesome,₹620.00,4.4
Finding Hope (The Virtues Book 2),Elizabeth Johns,Romance,Clean & Wholesome,₹415.00,4.3
The Long Shot: Basically Siblings Book 4,Manisha Dasappa,Romance,Clean & Wholesome,₹99.00,0.0
Check & Mate: the instant Sunday Times bestseller and Goodreads Choice Awards winner for 2023 - an enemies-to-lovers romance that will have you hooked!,Ali Hazelwood,Romance,Clean & Wholesome,₹389.00,4.3
Check & Mate: the instant Sunday Times bestseller and Goodreads Choice Awards winner for 2023 - an enemies-to-lovers romance that will have you hooked!,Ali Hazelwood,Romance,Clean & Wholesome,₹194.75,4.3
"Divine Rivals: The stunning YA romance fantasy Sunday Times number 1 bestseller (Letters of Enchantment, Book 1)",Rebecca Ross,Romance,Clean & Wholesome,₹490.20,4.4
"The Rosie Project (The Rosie Project Series, 1) [Paperback] Simsion, Graeme",Graeme Simsion,Romance,Clean & Wholesome,₹342.00,4.2
Disinheritance (The Chaplain's Legacy Book 1),Mary Kingswood,Romance,Clean & Wholesome,₹249.00,4.4
"Another Time, Another Place: A page-turning, feel-good romantic comedy from Jo Lovett",Jo Lovett,Romance,Clean & Wholesome,₹109.74,4.3
Fake Dating My Billionaire Boss: A Sweet Romance,Evie Sterling,Romance,Clean & Wholesome,₹165.00,4.4
நதி தேடிய கடல் - 1: தாலி கட்டாமல் ஒரு கல்யாணம் (Tamil Edition),Thenu Tamil,Romance,Clean & Wholesome,₹449.00,4.2
The Personal Shopper: A laugh-out-loud romantic comedy from bestseller Carmen Reid (The Annie Valentine Series Book 1),Carmen Reid,Romance,Clean & Wholesome,₹37.54,4.3
Marrying Mandy: A Marriage of Convenience Inspirational Romance (Brides of Clearwater Book 1),Melanie D. Snitker,Romance,Clean & Wholesome,₹419.00,4.4
"Fairytale of New York: The BRAND NEW warm, feel-good read from NUMBER ONE BESTSELLER Zoë Folbigg",Zoë Folbigg,Romance,Clean & Wholesome,₹434.78,4.5
The Exception to the Rule (The Improbable Meet-Cute collection),Christina Lauren,Romance,Collections & Anthologies,₹69.00,4.5
Stalking my Love... (Ishq Wala Love Book 1),Ruchi Chandra Verma,Romance,Collections & Anthologies,₹149.00,4.4
Mother Faker,Brittanee Nicole ,Romance,Collections & Anthologies,₹414.00,4.4
Trapped With You: You drive me crazy (Twisted Marriage),Bhavna Goyal,Romance,Collections & Anthologies,₹99.00,4.5
Forever Yours: An Indian Billionaire Romance (Intertwined Book 1),Neha Chenani Khanagwal,Romance,Collections & Anthologies,₹149.00,4.5
Heir's Contract Bride: A Sweet and Clean Contract Marriage Romance with a Happily Ever After (Dream Come True : Heart warming Happily Everafters Book 3),Isa Aroop,Romance,Collections & Anthologies,₹129.00,4.6
Twisted Deceit: Arranged Marriage with Contract Bride,P.G. Van,Romance,Collections & Anthologies,₹299.00,4.1
Worst Wingman Ever (The Improbable Meet-Cute collection),Abby Jimenez,Romance,Collections & Anthologies,₹69.00,4.2
World’s Greatest Classic (Set of 4 Books),"Jane Austen F. Scott Fitzgerald, Oscar Wilde, Emily Brontë",Romance,Collections & Anthologies,₹479.00,4.5
"Here, There and Everywhere",Murty Sudha,Romance,Collections & Anthologies,₹162.00,4.6
Only With You: All I ever want is you (Twisted Marriage Book 2),Bhavna Goyal,Romance,Collections & Anthologies,₹99.00,4.1
Chasing Love: A Best Friends Brother Romance (Dark Love Series Book 1),Kat  T.Masen,Romance,Collections & Anthologies,₹332.00,4.1
"Playing Hard: A Billionaire Playboy, Fake Marriage Romance (Marwah Series Book II)",Meenu Pillai,Romance,Collections & Anthologies,₹149.00,4.4
Twisted Alliance: Arranged Marriage with Innocent Bride,P.G. Van,Romance,Collections & Anthologies,₹299.00,4.4
Mother Maker (The Momcoms Book 1),Jenni  Bara ,Romance,Collections & Anthologies,₹415.00,4.4
Finding my Home...,Ruchi Chandra Verma,Romance,Collections & Anthologies,₹149.00,4.5
Royal Valentine (The Improbable Meet-Cute collection),Sariah Wilson,Romance,Collections & Anthologies,₹69.00,3.5
Mother Hater,Daphne Elliot,Romance,Collections & Anthologies,₹414.00,4.5
With Any Luck (The Improbable Meet-Cute collection),Ashley Poston,Romance,Collections & Anthologies,₹69.00,3.6
Always With You: This is where we belong (Twisted Marriage Book 1),Bhavna Goyal,Romance,Collections & Anthologies,₹99.00,4.2
Rosie and the Dreamboat (The Improbable Meet-Cute collection),Sally Thorne,Romance,Collections & Anthologies,₹69.00,3.8
The Checkmate (Political Romance Trilogy Book 3),Madhuri Tamse,Romance,Collections & Anthologies,₹249.00,4.7
Heartstrings and Harmonies,Manali Desai,Romance,Collections & Anthologies,₹115.00,4.0
HUMSAFAR : The World of Urdu Poetry by Hitesh Gupta Aadil,Hitesh Gupta Aadil,Romance,Collections & Anthologies,₹324.00,4.8
Melt Into Me (The Goel Heir Book 2),Adhiti Aravind,Romance,Collections & Anthologies,₹99.00,4.5
CEO's Unexpected Love: A sweet office romance with a guaranteed HEA (Dream Come True : Heart warming Happily Everafters Book 4),Isa  Aroop,Romance,Collections & Anthologies,₹129.00,4.2
Wicked Deception: An Indian Billionaire Romance (Varma Brothers Book 1),M.V. Kasi,Romance,Collections & Anthologies,₹199.00,4.4
Whispered Promises,Rima Khubani,Romance,Collections & Anthologies,₹79.00,4.5
Taken by the Major: An Age Gap Valentine's Day Romance (Alpha Billionaire),Ava Gray,Romance,Collections & Anthologies,₹99.00,4.3
Wicked Lies: An Indian Billionaire Romance (Varma Brothers Book 2),M.V. Kasi,Romance,Collections & Anthologies,₹199.00,4.3
The Prince's Unexpected Bride : The Beginning (Wedding Tales Book 14),Roop De,Romance,Collections & Anthologies,₹99.00,4.4
Nandini's Fortune Hunter: Curvy Girl Romance,Sonam Kandalgaonkar,Romance,Collections & Anthologies,₹149.00,4.0
Until Forever: A love to hate Indian billionaire romance,M.V. Kasi,Romance,Collections & Anthologies,₹199.00,4.3
When Calm fell for Chaos! (Royal Romance Book 2),Ruchi Chandra Verma,Romance,Collections & Anthologies,₹149.00,4.4
Arranged by the Mafia (The Billionaire Mafia Book 4),Ava Gray,Romance,Collections & Anthologies,₹399.00,4.4
Ruthless: A Contract Marriage Romance (The Revenge Games Book 2),M.V. Kasi,Romance,Collections & Anthologies,₹199.00,4.2
Camorra Chronicles Collection Volume 1,Cora  Reilly,Romance,Collections & Anthologies,₹449.00,4.7
Kingston Brothers Romance Series Box Set,Emily Stewart,Romance,Collections & Anthologies,₹82.00,4.4
Highest Bidder,Lauren Landish,Romance,Collections & Anthologies,₹435.00,4.3
Tumhare Baare Mein - Hindi,Manav Kaul,Romance,Collections & Anthologies,₹109.00,4.4
Soulless: A Marriage of Convenience Romance (The Revenge Games Book 1),M.V. Kasi,Romance,Collections & Anthologies,₹199.00,4.2
Accidental Husband: married to a small town billionaire,M.V. Kasi,Romance,Collections & Anthologies,₹199.00,4.2
The Promise: small town brides for billionaire brothers,M.V. Kasi,Romance,Collections & Anthologies,₹199.00,4.3
Enigma: The Complete Collection (The Collectables Book 1),Shandi Boyes,Romance,Collections & Anthologies,₹449.00,4.6
Silver Fox Billionaire: A dad’s best friend secret baby romance (Alpha Billionaire),Ava Gray,Romance,Collections & Anthologies,₹399.00,4.1
I Burn In Your Love: An Indian Billionaire Mafia Romance (Singhanias In Love),Kushi Sada,Romance,Collections & Anthologies,₹99.00,3.5
The Devil's Bride : A Dark & Passionate Tale of Undying Love (Wedding Tales Book 9),Roop  De,Romance,Collections & Anthologies,₹280.00,4.1
Bound by Future: The Singham Brothers Family Reunion,M.V. Kasi,Romance,Collections & Anthologies,₹99.00,4.2
Little Women Deluxe Hardbound Edition,Louisa May Alcott,Romance,Collections & Anthologies,₹499.00,4.7
Devilish Prince (The Wounded Hearts),Lydia Hall,Romance,Collections & Anthologies,₹399.00,3.8
கஸ்குட்டா காதலே: Kasgutta kathalaye (Tamil Edition),suja chandran,Romance,Contemporary,₹299.00,4.6
இதயத்தில் உறைந்தவள் நீயடி (Tamil Edition),Vishwa Poomi,Romance,Contemporary,₹399.00,4.3
வெண்பனியில் கரைந்த தீந்தணல் (Tamil Edition),அனு  ஜெய் ,Romance,Contemporary,₹449.00,3.5
உள்ளம் கொண்டது ஓர் மயக்கம் (Tamil Edition),Ruthi Venkat,Romance,Contemporary,₹441.00,5.0
Swappana Sparisangal: ஸ்வப்பன ஸ்பரிசங்கள் (Tamil Edition),Saranya Hema,Romance,Contemporary,₹580.00,5.0
இதயத்தின் தேடலன்றோ நீ...!!!: Idhayaththi Thedalanro Nee..!!! (Tamil Edition),சந்தோஷ்  குணா (Santhosh Guna),Romance,Contemporary,₹300.00,4.2
Karvam veelndhdhadi un viliyasaivil: கர்வம் வீழ்ந்ததடி உன் விழியசைவில் (Tamil Edition),Priyamehan  K,Romance,Contemporary,₹415.00,4.3
வசந்தத்தில் ஓர் நாள்...! பகுதி - 1 (Tamil Edition),மன் மதன் Man Mathan,Romance,Contemporary,₹331.00,3.9
The Law of Attraction: A laugh-out-loud opposites attract romantic comedy from Laura Carter (Brits in Manhattan Book 1),Laura Carter,Romance,Contemporary,₹109.74,4.0
மோதும் மோகனங்கள் : Mothum mokanangal (Tamil Edition),ஜெநிஷா  தீன் ,Romance,Contemporary,₹499.00,3.9
Hunted By A Shadow (Kings Of Mafia),Michelle Heard,Romance,Contemporary,₹415.00,4.3
One Hellish Passion: Fake dating Billionaire Romance (Billionaires Love Series Book 1),Madhuri  Tamse,Romance,Contemporary,₹249.00,4.5
"Always the Bridesmaid: The completely hilarious, opposites-attract romantic comedy from Laura Carter (Brits in Manhattan Book 4)",Laura Carter,Romance,Contemporary,₹109.74,4.4
YOU ONLY LIVE ONCE,STUTI CHANGLE,Romance,Contemporary,₹164.00,4.4
பிரியசகியே! எனை பிரியாதிரு சகியே! (Tamil Edition),SANAGEETH  NOVELS,Romance,Contemporary,₹400.00,4.4
வரமாய்... இதமாய்... (Tamil Edition),ராகவி,Romance,Contemporary,₹300.00,4.5
பூந்தென்றலாய் உன் நேசம்: Poonthendralai un nesam (Tamil Edition),Renuga Muthukumar,Romance,Contemporary,₹200.00,5.0
காதலே பிரளயமாய்! (Tamil Edition),பாலாஸ்  நாவல் ,Romance,Contemporary,₹350.00,3.9
Where's Molly,H. D. Carlton,Romance,Contemporary,₹248.00,4.7
When She Unravels: A Dark Mafia Romance (The Fallen Book 1),Gabrielle Sands,Romance,Contemporary,₹416.00,4.4
"One Day, Life Will Change: A story of love and inspiration to win life when it hits you hard . . .",Saranya Umakanthan,Romance,Contemporary,₹137.00,4.4
ஆனந்த மோகன வேனுகானம் அதில்: Aanantha Mogana Venuganam Athil (Tamil Edition),SRIJA NOVELS,Romance,Contemporary,₹449.00,3.3
Black Ties and White Lies: A Billionaire Fake Fiance Romance (Black Tie Billionaires),Kat Singleton,Romance,Contemporary,₹292.00,4.2
Falling For My Best Friend: Ehsaas - An Indian Billionaire Romance (Book #1) (Mehra Family Saga),Ruchi  Singh,Romance,Contemporary,₹75.00,4.4
Kunex It Ends With Us : ''Sometimes The One Who Loves You Is The One Who Hurts You The Most'',Colleen Hoover,Romance,Contemporary,₹295.00,4.5
Tempted By The Devil (Kings Of Mafia),Michelle Heard,Romance,Contemporary,₹416.00,4.2
Until You (Off-Limits),Catharina Maura,Romance,Contemporary,₹449.00,4.3
Tayai Kaatu Nee: Part 9--Epi 17 & Epi 18 (Tamil Edition),Vanisha Thandawan,Romance,Contemporary,₹100.00,4.8
Same Time Next Year: A Novella,Tessa Bailey,Romance,Contemporary,₹69.00,3.8
The Tie That Binds: A Marriage of Convenience Novel,Catharina Maura,Romance,Contemporary,₹445.00,4.2
Secrets of a Billionaire : A Second Chance Billionaire Romance (Billionaire Kings Book 3),Eva Winners,Romance,Contemporary,₹414.00,4.5
The Exception to the Rule (The Improbable Meet-Cute collection),Christina Lauren,Romance,Contemporary,₹69.00,4.5
The Wrong Bride: Ares and Raven's Story (The Windsors),Catharina Maura,Romance,Contemporary,₹275.00,4.3
The Unwanted Marriage: Dion and Faye's Story (The Windsors),Catharina Maura,Romance,Contemporary,₹199.00,4.4
